Id,Name,Species,Mass,Uncertainity,Analythical Method,Uncertainty Method,Particle Size,N Samples,Reference,Country,Place,Test Year,Sampling Method,Latitude,Longitude,CAS Number,Symbol,Reference,Link,Other comments
B25WR3C,Wood Residue Combustion in Boilers,Iron,0.2136,0.0168,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"Kamalam handloom, Peenya Industrial Area",3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,12.9716,77.5946,7439-89-6,Fe,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.11",https://doi.org/10.1016/j.atmosres.2013.04.022,General Process involves the use of steam produced by boilers in dyeing operation and sampling is done for 50 minute duration at 1:10 dilution ratio
B25WR3C,Wood Residue Combustion in Boilers,Gallium,0.0079,0.0158,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"Kamalam handloom, Peenya Industrial Area",3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,12.9716,77.5946,7440-55-3,Ga,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.12",https://doi.org/10.1016/j.atmosres.2013.04.023,General Process involves the use of steam produced by boilers in dyeing operation and sampling is done for 50 minute duration at 1:10 dilution ratio
B25WR3C,Wood Residue Combustion in Boilers,Hafnium,0.0179,0.0070,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"Kamalam handloom, Peenya Industrial Area",3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,12.9716,77.5946,7440-58-6,Hf,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.13",https://doi.org/10.1016/j.atmosres.2013.04.024,General Process involves the use of steam produced by boilers in dyeing operation and sampling is done for 50 minute duration at 1:10 dilution ratio
B25WR3C,Wood Residue Combustion in Boilers,Mercury,0.0034,0.0024,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"Kamalam handloom, Peenya Industrial Area",3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,12.9716,77.5946,7439-97-6,Hg,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.14",https://doi.org/10.1016/j.atmosres.2013.04.025,General Process involves the use of steam produced by boilers in dyeing operation and sampling is done for 50 minute duration at 1:10 dilution ratio
B25WR3C,Wood Residue Combustion in Boilers,Indium,0.0754,0.0225,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"Kamalam handloom, Peenya Industrial Area",3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,12.9716,77.5946,7440-74-6,In,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.15",https://doi.org/10.1016/j.atmosres.2013.04.026,General Process involves the use of steam produced by boilers in dyeing operation and sampling is done for 50 minute duration at 1:10 dilution ratio
B25WR3C,Wood Residue Combustion in Boilers,Potassium,39.9724,2.8808,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"Kamalam handloom, Peenya Industrial Area",3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,12.9716,77.5946,7440-74-7,K,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.16",https://doi.org/10.1016/j.atmosres.2013.04.027,General Process involves the use of steam produced by boilers in dyeing operation and sampling is done for 50 minute duration at 1:10 dilution ratio
B25WR3C,Wood Residue Combustion in Boilers,Lutetium,0.0008,0.0003,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"Kamalam handloom, Peenya Industrial Area",3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,12.9716,77.5946,7440 09-7,Lu,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.17",https://doi.org/10.1016/j.atmosres.2013.04.028,General Process involves the use of steam produced by boilers in dyeing operation and sampling is done for 50 minute duration at 1:10 dilution ratio
B25WR3C,Wood Residue Combustion in Boilers,Magnesium,1.4795,0.1057,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"Kamalam handloom, Peenya Industrial Area",3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,12.9716,77.5946,7439-95-4,Mg,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.18",https://doi.org/10.1016/j.atmosres.2013.04.029,General Process involves the use of steam produced by boilers in dyeing operation and sampling is done for 50 minute duration at 1:10 dilution ratio
B25WR3C,Wood Residue Combustion in Boilers,Manganese,0.0173,0.0015,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"Kamalam handloom, Peenya Industrial Area",3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,12.9716,77.5946,7439-96-5,Mn,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.19",https://doi.org/10.1016/j.atmosres.2013.04.030,General Process involves the use of steam produced by boilers in dyeing operation and sampling is done for 50 minute duration at 1:10 dilution ratio
B25WR3C,Wood Residue Combustion in Boilers,Molybdenum,0.0241,0.0039,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"Kamalam handloom, Peenya Industrial Area",3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,12.9716,77.5946,7439-98-7,Mo,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.20",https://doi.org/10.1016/j.atmosres.2013.04.031,General Process involves the use of steam produced by boilers in dyeing operation and sampling is done for 50 minute duration at 1:10 dilution ratio
B25WR3C,Wood Residue Combustion in Boilers,Sodium,4.3809,0.3175,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"Kamalam handloom, Peenya Industrial Area",3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,12.9716,77.5946,7440-23-5,Na,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.21",https://doi.org/10.1016/j.atmosres.2013.04.032,General Process involves the use of steam produced by boilers in dyeing operation and sampling is done for 50 minute duration at 1:10 dilution ratio
B25WR3C,Wood Residue Combustion in Boilers,Nickel,0.0084,0.0160,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"Kamalam handloom, Peenya Industrial Area",3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,12.9716,77.5946,7440-02-0,Ni,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.22",https://doi.org/10.1016/j.atmosres.2013.04.033,General Process involves the use of steam produced by boilers in dyeing operation and sampling is done for 50 minute duration at 1:10 dilution ratio
B25WR3C,Wood Residue Combustion in Boilers,Phosphorus,0.1839,0.0239,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"Kamalam handloom, Peenya Industrial Area",3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,12.9716,77.5946,7723-14-0,P,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.23",https://doi.org/10.1016/j.atmosres.2013.04.034,General Process involves the use of steam produced by boilers in dyeing operation and sampling is done for 50 minute duration at 1:10 dilution ratio
B25WR3C,Wood Residue Combustion in Boilers,Lead,0.3668,0.0393,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"Kamalam handloom, Peenya Industrial Area",3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,12.9716,77.5946,7439-92-1,Pb,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.24",https://doi.org/10.1016/j.atmosres.2013.04.035,General Process involves the use of steam produced by boilers in dyeing operation and sampling is done for 50 minute duration at 1:10 dilution ratio
B25WR3C,Wood Residue Combustion in Boilers,Palladium,0.0072,0.0085,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"Kamalam handloom, Peenya Industrial Area",3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,12.9716,77.5946,2023568,Pd,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.25",https://doi.org/10.1016/j.atmosres.2013.04.036,General Process involves the use of steam produced by boilers in dyeing operation and sampling is done for 50 minute duration at 1:10 dilution ratio
B25WR3C,Wood Residue Combustion in Boilers,Antimony,0.0154,0.0090,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"Kamalam handloom, Peenya Industrial Area",3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,12.9716,77.5946,7440-36-0,Sb,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.26",https://doi.org/10.1016/j.atmosres.2013.04.037,General Process involves the use of steam produced by boilers in dyeing operation and sampling is done for 50 minute duration at 1:10 dilution ratio
B25WR3C,Wood Residue Combustion in Boilers,Scandium,0.0006,0.0004,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"Kamalam handloom, Peenya Industrial Area",3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,12.9716,77.5946,7440-20-2,Sc,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.27",https://doi.org/10.1016/j.atmosres.2013.04.038,General Process involves the use of steam produced by boilers in dyeing operation and sampling is done for 50 minute duration at 1:10 dilution ratio
B25WR3C,Wood Residue Combustion in Boilers,Selenium,0.073,0.0118,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"Kamalam handloom, Peenya Industrial Area",3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,12.9716,77.5946,7782-49-2,Se,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.28",https://doi.org/10.1016/j.atmosres.2013.04.039,General Process involves the use of steam produced by boilers in dyeing operation and sampling is done for 50 minute duration at 1:10 dilution ratio
B25WR3C,Wood Residue Combustion in Boilers,Silicon,0.157,0.0153,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"Kamalam handloom, Peenya Industrial Area",3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,12.9716,77.5946,7440-21-3,Si,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.29",https://doi.org/10.1016/j.atmosres.2013.04.040,General Process involves the use of steam produced by boilers in dyeing operation and sampling is done for 50 minute duration at 1:10 dilution ratio
B25WR3C,Wood Residue Combustion in Boilers,Samarium,0.014,0.0101,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"Kamalam handloom, Peenya Industrial Area",3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,12.9716,77.5946,7440-19-9,Sm,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.30",https://doi.org/10.1016/j.atmosres.2013.04.041,General Process involves the use of steam produced by boilers in dyeing operation and sampling is done for 50 minute duration at 1:10 dilution ratio
B25WR3C,Wood Residue Combustion in Boilers,Tin,0.2492,0.0207,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"Kamalam handloom, Peenya Industrial Area",3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,12.9716,77.5946,7440-31-5,Sn,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.31",https://doi.org/10.1016/j.atmosres.2013.04.042,General Process involves the use of steam produced by boilers in dyeing operation and sampling is done for 50 minute duration at 1:10 dilution ratio
B25WR3C,Wood Residue Combustion in Boilers,Strontium,0.0607,0.0043,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"Kamalam handloom, Peenya Industrial Area",3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,12.9716,77.5946,7440-24-6,Sr,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.32",https://doi.org/10.1016/j.atmosres.2013.04.043,General Process involves the use of steam produced by boilers in dyeing operation and sampling is done for 50 minute duration at 1:10 dilution ratio
B25WR3C,Wood Residue Combustion in Boilers,Thorium,0.0155,0.0038,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"Kamalam handloom, Peenya Industrial Area",3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,12.9716,77.5946,7440-29-1,Th,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.33",https://doi.org/10.1016/j.atmosres.2013.04.044,General Process involves the use of steam produced by boilers in dyeing operation and sampling is done for 50 minute duration at 1:10 dilution ratio
B25WR3C,Wood Residue Combustion in Boilers,Titanium,0.0184,0.0018,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"Kamalam handloom, Peenya Industrial Area",3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,12.9716,77.5946,7440-32-6,Ti,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.34",https://doi.org/10.1016/j.atmosres.2013.04.045,General Process involves the use of steam produced by boilers in dyeing operation and sampling is done for 50 minute duration at 1:10 dilution ratio
B25WR3C,Wood Residue Combustion in Boilers,Vanadium,0.0499,0.0073,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"Kamalam handloom, Peenya Industrial Area",3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,12.9716,77.5946,7440-62-2,V,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.35",https://doi.org/10.1016/j.atmosres.2013.04.046,General Process involves the use of steam produced by boilers in dyeing operation and sampling is done for 50 minute duration at 1:10 dilution ratio
B25WR3C,Wood Residue Combustion in Boilers,Tungsten,0.0337,0.0148,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"Kamalam handloom, Peenya Industrial Area",3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,12.9716,77.5946,7440-33-7,W,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.36",https://doi.org/10.1016/j.atmosres.2013.04.047,General Process involves the use of steam produced by boilers in dyeing operation and sampling is done for 50 minute duration at 1:10 dilution ratio
B25WR3C,Wood Residue Combustion in Boilers,Yttrium,0.0005,0.0006,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"Kamalam handloom, Peenya Industrial Area",3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,12.9716,77.5946,7440-65-5,Y,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.37",https://doi.org/10.1016/j.atmosres.2013.04.048,General Process involves the use of steam produced by boilers in dyeing operation and sampling is done for 50 minute duration at 1:10 dilution ratio
B25WR3C,Wood Residue Combustion in Boilers,Zinc,0.1116,0.0082,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"Kamalam handloom, Peenya Industrial Area",3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,12.9716,77.5946,7440-66-6,Zn,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.38",https://doi.org/10.1016/j.atmosres.2013.04.049,General Process involves the use of steam produced by boilers in dyeing operation and sampling is done for 50 minute duration at 1:10 dilution ratio
